time,xposition,yposition
47.444,143.0,226.0
47.485,159.0,227.0
47.523,176.0,227.0
47.565,190.0,227.0
47.604,205.0,223.0
47.645,220.0,220.0
47.686,232.0,218.0
47.723,243.0,220.0
47.766,258.0,225.0
47.803,276.0,233.0
47.846,292.0,240.0
47.885,308.0,250.0
47.925,324.0,259.0
47.965,336.0,265.0
48.005,350.0,269.0
48.047,364.0,272.0
48.085,376.0,271.0
48.127,388.0,265.0
48.167,400.0,256.0
48.204,411.0,247.0
48.246,420.0,238.0
48.286,425.0,228.0
48.325,428.0,218.0
48.366,429.0,211.0
48.405,429.0,205.0
48.448,428.0,198.0
48.483,427.0,196.0
48.526,427.0,192.0
48.564,426.0,190.0
48.607,426.0,188.0
48.645,424.0,188.0
48.686,424.0,187.0
48.725,424.0,188.0
48.766,424.0,188.0
48.803,425.0,187.0
48.843,425.0,183.0
48.883,424.0,167.0
48.924,421.0,149.0
48.966,422.0,140.0
49.006,423.0,129.0
49.044,417.0,117.0
49.087,407.0,109.0
49.124,401.0,108.0
49.166,393.0,105.0
49.204,386.0,105.0
49.248,382.0,106.0
49.286,381.0,105.0
49.326,381.0,105.0
49.364,382.0,105.0
49.404,382.0,105.0
49.447,382.0,105.0
49.486,383.0,105.0
49.526,383.0,105.0
49.567,383.0,105.0
49.606,383.0,105.0
49.646,382.0,105.0
49.686,380.0,105.0
49.724,371.0,104.0
49.766,352.0,105.0
49.806,335.0,106.0
49.845,323.0,107.0
49.887,309.0,110.0
49.927,295.0,117.0
49.966,283.0,122.0
50.006,270.0,126.0
50.049,255.0,126.0
50.086,239.0,126.0
50.127,225.0,125.0
50.167,216.0,123.0
50.207,207.0,120.0
50.248,200.0,115.0
50.287,188.0,112.0
50.327,176.0,112.0
50.366,169.0,111.0
50.406,167.0,111.0
50.448,167.0,111.0
50.487,167.0,111.0
50.527,167.0,111.0
50.566,167.0,111.0
50.607,167.0,111.0
50.646,166.0,111.0
50.687,167.0,111.0
50.726,165.0,111.0
50.767,166.0,111.0
50.807,165.0,111.0
50.848,166.0,111.0
50.885,161.0,108.0
50.927,149.0,105.0
50.967,134.0,105.0
51.009,124.0,107.0
51.048,110.0,111.0
51.088,98.0,116.0
51.127,91.0,124.0
51.167,89.0,132.0
51.207,90.0,141.0
51.248,90.0,146.0
51.287,89.0,148.0
51.327,88.0,148.0
51.366,88.0,147.0
51.407,88.0,147.0
51.448,89.0,147.0
51.488,89.0,147.0
51.526,89.0,147.0
51.567,89.0,147.0
51.607,89.0,147.0
51.649,89.0,147.0
51.687,89.0,147.0
51.727,89.0,147.0
51.767,89.0,148.0
51.807,89.0,151.0
51.849,89.0,158.0
51.887,90.0,173.0
51.929,95.0,194.0
51.968,99.0,210.0
52.005,102.0,224.0
52.047,105.0,239.0
52.088,106.0,250.0
52.128,107.0,261.0
52.168,107.0,274.0
52.207,106.0,285.0
52.25,104.0,295.0
52.288,104.0,302.0
52.329,104.0,309.0
52.367,102.0,317.0
52.403,97.0,327.0
52.451,94.0,338.0
52.488,93.0,348.0
52.529,95.0,355.0
52.568,96.0,360.0
52.609,97.0,363.0
52.648,97.0,363.0
52.688,98.0,362.0
52.73,98.0,362.0
52.767,97.0,362.0
52.807,97.0,362.0
52.847,97.0,362.0
52.887,97.0,362.0
52.929,97.0,362.0
52.967,97.0,364.0
53.007,98.0,370.0
53.047,99.0,377.0
53.088,99.0,383.0
53.127,98.0,391.0
53.168,107.0,409.0
53.207,119.0,421.0
53.247,124.0,422.0
53.287,129.0,422.0
53.33,136.0,422.0
53.367,138.0,422.0
53.409,140.0,422.0
53.449,140.0,422.0
53.488,140.0,422.0
53.527,140.0,423.0
53.569,140.0,422.0
53.609,141.0,422.0
53.648,141.0,422.0
53.689,140.0,422.0
53.729,140.0,422.0
53.769,140.0,422.0
53.809,141.0,422.0
53.849,145.0,423.0
53.89,154.0,423.0
53.929,165.0,424.0
53.969,174.0,425.0
54.008,186.0,425.0
54.049,197.0,423.0
54.088,208.0,416.0
54.129,210.0,407.0
54.166,210.0,399.0
54.208,209.0,396.0
54.249,208.0,393.0
54.288,207.0,392.0
54.33,207.0,393.0
54.37,206.0,393.0
54.41,206.0,393.0
54.449,206.0,394.0
54.489,206.0,394.0
54.53,206.0,394.0
54.569,206.0,394.0
54.608,206.0,393.0
54.649,207.0,392.0
54.689,210.0,388.0
54.73,214.0,380.0
54.767,223.0,371.0
54.809,234.0,362.0
54.85,251.0,351.0
54.889,266.0,342.0
54.93,282.0,335.0
54.97,297.0,328.0
55.01,313.0,324.0
55.05,327.0,321.0
55.09,338.0,320.0
55.131,347.0,321.0
55.17,353.0,322.0
55.211,356.0,323.0
55.25,359.0,324.0
55.288,360.0,325.0
55.331,359.0,325.0
55.366,358.0,324.0
55.409,357.0,323.0
55.449,356.0,323.0
55.489,356.0,323.0
55.53,357.0,323.0
55.569,357.0,323.0
55.609,357.0,323.0
55.649,357.0,323.0
55.689,357.0,322.0
55.729,357.0,322.0
55.77,356.0,322.0
55.808,356.0,322.0
55.85,356.0,322.0
55.889,356.0,322.0
55.928,356.0,322.0
55.969,356.0,322.0
56.01,358.0,323.0
56.047,359.0,324.0
56.09,360.0,324.0
56.128,362.0,325.0
56.17,364.0,326.0
56.209,366.0,326.0
56.25,368.0,326.0
56.291,372.0,325.0
56.33,379.0,325.0
56.367,388.0,325.0
56.408,394.0,325.0
56.45,404.0,332.0
56.489,414.0,344.0
56.53,415.0,353.0
56.57,415.0,361.0
56.61,416.0,360.0
56.649,417.0,360.0
56.69,417.0,359.0
56.731,416.0,362.0
56.771,415.0,362.0
56.81,415.0,362.0
56.85,415.0,362.0
56.89,415.0,362.0
56.93,415.0,362.0
56.97,415.0,362.0
57.01,415.0,362.0
57.05,415.0,362.0
57.091,415.0,362.0
57.131,415.0,362.0
57.171,415.0,364.0
57.211,415.0,369.0
57.254,415.0,379.0
57.291,415.0,389.0
57.331,411.0,402.0
57.371,403.0,413.0
57.411,396.0,419.0
57.45,389.0,422.0
57.491,379.0,423.0
57.532,374.0,423.0
57.571,371.0,423.0
57.611,370.0,424.0
57.65,369.0,424.0
57.69,369.0,424.0
57.731,369.0,424.0
57.771,369.0,424.0
57.811,369.0,424.0
57.851,369.0,424.0
57.891,369.0,425.0
57.93,369.0,424.0
57.969,369.0,424.0
58.009,369.0,424.0
58.051,366.0,425.0
58.089,359.0,425.0
58.128,345.0,425.0
58.169,334.0,426.0
58.212,322.0,425.0
58.251,312.0,421.0
58.291,307.0,415.0
58.332,305.0,407.0
58.371,305.0,399.0
58.41,305.0,396.0
58.451,304.0,395.0
58.491,304.0,395.0
58.53,304.0,394.0
58.571,304.0,394.0
58.61,305.0,394.0
58.648,305.0,394.0
58.691,304.0,394.0
58.731,303.0,392.0
58.771,302.0,382.0
58.811,302.0,367.0
58.851,302.0,353.0
58.891,303.0,340.0
58.932,309.0,328.0
58.971,317.0,323.0
59.011,326.0,321.0
59.051,334.0,322.0
59.09,340.0,324.0
59.132,342.0,325.0
59.172,342.0,326.0
59.211,342.0,326.0
59.25,342.0,327.0
59.291,342.0,327.0
59.33,342.0,327.0
59.371,342.0,327.0
59.41,342.0,327.0
59.451,345.0,326.0
59.491,354.0,325.0
59.531,366.0,325.0
59.571,378.0,325.0
59.61,390.0,326.0
59.653,400.0,327.0
59.692,417.0,336.0
59.731,422.0,348.0
59.769,421.0,361.0
59.811,419.0,364.0
59.852,419.0,364.0
59.892,419.0,363.0
59.933,420.0,361.0
59.971,420.0,360.0
60.012,420.0,360.0
60.052,420.0,360.0
60.092,420.0,360.0
60.133,420.0,360.0
60.172,420.0,360.0
60.21,420.0,359.0
60.25,420.0,359.0
60.292,420.0,359.0
60.33,420.0,359.0
60.372,420.0,360.0
60.41,419.0,362.0
60.45,417.0,371.0
60.49,415.0,384.0
60.532,414.0,394.0
60.57,405.0,410.0
60.611,398.0,417.0
60.653,389.0,423.0
60.693,383.0,424.0
60.734,376.0,425.0
60.772,371.0,424.0
60.812,368.0,424.0
60.852,367.0,425.0
60.892,367.0,426.0
60.932,367.0,426.0
60.972,367.0,426.0
61.012,367.0,426.0
61.051,367.0,426.0
61.091,367.0,426.0
61.133,367.0,426.0
61.171,366.0,425.0
61.211,360.0,425.0
61.25,346.0,424.0
61.291,330.0,425.0
61.333,314.0,425.0
61.372,296.0,423.0
61.413,278.0,423.0
61.453,259.0,422.0
61.492,242.0,422.0
61.534,224.0,422.0
61.574,211.0,421.0
61.613,198.0,423.0
61.653,186.0,423.0
61.692,177.0,423.0
61.734,172.0,422.0
61.773,170.0,422.0
61.812,170.0,423.0
61.852,171.0,423.0
61.892,171.0,422.0
61.932,171.0,422.0
61.971,171.0,422.0
62.013,171.0,422.0
62.053,171.0,422.0
62.092,171.0,423.0
62.132,171.0,423.0
62.172,170.0,423.0
62.213,170.0,423.0
62.252,169.0,423.0
62.292,164.0,423.0
62.333,152.0,423.0
62.372,142.0,423.0
62.413,131.0,423.0
62.453,121.0,422.0
62.492,116.0,422.0
62.535,105.0,410.0
62.573,98.0,389.0
62.612,98.0,387.0
62.653,98.0,387.0
62.691,98.0,387.0
62.734,98.0,387.0
62.773,98.0,387.0
62.813,98.0,387.0
62.853,98.0,387.0
62.893,98.0,388.0
62.933,99.0,388.0
62.973,99.0,388.0
63.015,99.0,388.0
63.053,99.0,387.0
63.094,99.0,385.0
63.133,99.0,378.0
63.174,99.0,364.0
63.214,97.0,349.0
63.253,102.0,334.0
63.294,114.0,325.0
63.334,122.0,322.0
63.374,128.0,322.0
63.414,133.0,323.0
63.454,137.0,323.0
63.496,139.0,324.0
63.534,139.0,323.0
63.574,139.0,323.0
63.615,139.0,323.0
63.653,139.0,323.0
63.694,138.0,323.0
63.734,138.0,323.0
63.774,138.0,323.0
63.814,139.0,323.0
63.853,145.0,324.0
63.894,155.0,325.0
63.933,166.0,325.0
63.976,181.0,328.0
64.015,194.0,333.0
64.054,203.0,339.0
64.094,209.0,346.0
64.134,209.0,353.0
64.174,208.0,358.0
64.214,208.0,363.0
64.254,208.0,364.0
64.294,208.0,365.0
64.334,208.0,365.0
64.374,208.0,366.0
64.413,208.0,366.0
64.456,208.0,366.0
64.494,208.0,366.0
64.534,208.0,366.0
64.574,208.0,366.0
64.614,208.0,372.0
64.654,208.0,381.0
64.694,208.0,394.0
64.735,210.0,410.0
64.775,211.0,421.0
64.814,215.0,432.0
64.854,221.0,440.0
64.895,229.0,448.0
64.936,236.0,452.0
64.975,245.0,454.0
65.015,256.0,456.0
65.054,266.0,456.0
65.092,277.0,454.0
65.135,289.0,449.0
65.174,301.0,445.0
65.215,311.0,441.0
65.254,320.0,435.0
65.295,328.0,430.0
65.335,336.0,426.0
65.374,340.0,425.0
65.416,341.0,426.0
65.455,341.0,427.0
65.494,341.0,427.0
65.535,341.0,427.0
65.574,340.0,427.0
65.614,341.0,427.0
65.655,341.0,427.0
65.695,341.0,427.0
65.735,343.0,426.0
65.774,349.0,425.0
65.815,363.0,423.0
65.855,377.0,422.0
65.896,389.0,422.0
65.936,399.0,418.0
65.975,404.0,414.0
66.015,408.0,409.0
66.055,412.0,399.0
66.095,413.0,392.0
66.136,413.0,389.0
66.173,414.0,388.0
66.215,414.0,389.0
66.254,414.0,389.0
66.295,414.0,390.0
66.333,414.0,390.0
66.377,414.0,390.0
66.415,414.0,389.0
66.456,414.0,390.0
66.495,414.0,390.0
66.535,414.0,390.0
66.575,413.0,389.0
66.615,414.0,388.0
66.655,414.0,387.0
66.696,414.0,383.0
66.735,415.0,373.0
66.775,418.0,362.0
66.813,418.0,347.0
66.854,403.0,327.0
66.896,396.0,324.0
66.937,390.0,323.0
66.975,384.0,323.0
67.014,377.0,324.0
67.054,373.0,324.0
67.094,372.0,324.0
67.136,370.0,324.0
67.175,370.0,324.0
67.214,370.0,324.0
67.253,371.0,325.0
67.293,371.0,325.0
67.337,371.0,325.0
67.376,365.0,324.0
67.413,354.0,321.0
67.456,338.0,316.0
67.496,323.0,308.0
67.536,308.0,302.0
67.574,294.0,291.0
67.616,281.0,281.0
67.656,268.0,267.0
67.696,255.0,255.0
67.736,244.0,244.0
67.775,236.0,235.0
67.816,227.0,226.0
67.856,217.0,217.0
67.896,213.0,211.0
67.938,210.0,204.0
67.976,207.0,198.0
68.016,205.0,190.0
68.056,205.0,185.0
68.096,204.0,181.0
68.136,204.0,181.0
68.176,204.0,181.0
68.216,204.0,182.0
68.256,204.0,182.0
68.297,204.0,182.0
68.336,204.0,182.0
68.377,204.0,182.0
68.416,204.0,182.0
68.457,204.0,181.0
68.496,204.0,180.0
68.537,205.0,175.0
68.577,203.0,163.0
68.616,203.0,149.0
68.656,203.0,137.0
68.696,201.0,126.0
68.736,197.0,116.0
68.777,192.0,112.0
68.817,180.0,110.0
68.856,172.0,110.0
68.894,169.0,110.0
68.939,168.0,110.0
68.977,166.0,110.0
69.018,166.0,110.0
69.057,166.0,110.0
69.096,168.0,111.0
69.137,167.0,111.0
69.177,168.0,111.0
69.217,166.0,111.0
69.258,167.0,111.0
69.297,166.0,111.0
69.335,167.0,111.0
69.376,166.0,111.0
69.416,165.0,110.0
69.455,157.0,107.0
69.497,139.0,106.0
69.536,129.0,107.0
69.577,116.0,109.0
69.617,107.0,114.0
69.657,97.0,119.0
69.697,91.0,126.0
69.74,90.0,135.0
69.778,91.0,141.0
69.818,91.0,144.0
69.857,91.0,145.0
69.898,90.0,145.0
69.937,90.0,145.0
69.978,90.0,145.0
70.018,90.0,146.0
70.057,90.0,146.0
70.097,90.0,146.0
70.137,90.0,146.0
70.176,90.0,146.0
70.218,90.0,146.0
70.257,90.0,148.0
70.297,89.0,156.0
70.337,88.0,170.0
70.378,91.0,190.0
70.418,94.0,205.0
70.458,98.0,218.0
70.497,102.0,230.0
70.539,106.0,237.0
70.577,114.0,239.0
70.617,122.0,240.0
70.657,129.0,239.0
70.699,135.0,236.0
70.737,139.0,234.0
70.775,141.0,232.0
70.819,142.0,231.0
70.857,143.0,231.0
70.897,143.0,232.0
70.938,143.0,232.0
70.978,143.0,232.0
71.018,143.0,232.0
71.058,146.0,231.0
71.098,149.0,231.0
71.138,153.0,231.0
71.179,158.0,230.0
71.218,165.0,228.0
71.258,176.0,227.0
71.298,185.0,224.0
71.337,191.0,221.0
71.375,197.0,216.0
71.418,200.0,206.0
71.457,202.0,196.0
71.497,202.0,190.0
71.539,203.0,187.0
71.578,203.0,185.0
71.618,203.0,184.0
71.659,203.0,184.0
71.698,203.0,184.0
71.738,204.0,183.0
71.778,208.0,178.0
71.816,212.0,170.0
71.858,219.0,162.0
71.899,232.0,152.0
71.936,248.0,142.0
71.978,265.0,134.0
72.019,281.0,128.0
72.058,295.0,125.0
72.099,305.0,120.0
72.141,315.0,113.0
72.179,326.0,109.0
72.219,333.0,107.0
72.259,337.0,105.0
72.298,338.0,105.0
72.34,338.0,106.0
72.378,338.0,106.0
72.419,338.0,106.0
72.459,338.0,107.0
72.499,338.0,107.0
72.54,338.0,107.0
72.579,338.0,107.0
72.62,338.0,107.0
72.658,338.0,107.0
72.698,339.0,107.0
72.739,342.0,106.0
72.779,354.0,106.0
72.817,370.0,105.0
72.859,380.0,106.0
72.9,396.0,109.0
72.939,409.0,113.0
72.978,419.0,121.0
73.019,423.0,131.0
73.058,423.0,139.0
73.101,424.0,142.0
73.141,425.0,144.0
73.179,425.0,144.0
73.219,425.0,144.0
73.258,425.0,144.0
73.3,425.0,144.0
73.339,425.0,145.0
73.379,425.0,145.0
73.416,425.0,145.0
73.459,425.0,144.0
73.498,426.0,148.0
73.538,424.0,161.0
73.58,418.0,187.0
73.619,411.0,200.0
73.657,405.0,210.0
73.698,397.0,217.0
73.74,389.0,221.0
73.779,378.0,222.0
73.817,371.0,223.0
73.859,368.0,224.0
73.897,368.0,225.0
73.937,368.0,226.0
73.979,369.0,226.0
74.017,370.0,226.0
74.059,370.0,226.0
74.1,370.0,226.0
74.139,371.0,226.0
74.18,370.0,226.0
74.219,369.0,225.0
74.257,364.0,225.0
74.297,352.0,225.0
74.339,341.0,225.0
74.379,330.0,224.0
74.42,320.0,218.0
74.457,313.0,213.0
74.499,307.0,206.0
74.54,306.0,198.0
74.579,305.0,190.0
74.619,305.0,186.0
74.659,305.0,184.0
74.699,304.0,184.0
74.74,304.0,184.0
74.779,304.0,184.0
74.818,304.0,185.0
74.859,305.0,184.0
74.9,305.0,184.0
74.94,305.0,184.0
74.98,304.0,184.0
75.021,304.0,182.0
75.06,304.0,175.0
75.1,305.0,160.0
75.14,305.0,146.0
75.18,305.0,134.0
75.219,308.0,123.0
75.26,311.0,114.0
75.3,320.0,110.0
75.341,329.0,107.0
75.381,335.0,106.0
75.42,338.0,106.0
75.46,340.0,105.0
75.5,340.0,105.0
75.542,340.0,105.0
75.58,340.0,105.0
75.62,339.0,106.0
75.66,339.0,106.0
75.701,339.0,106.0
75.74,339.0,106.0
75.78,339.0,106.0
75.819,339.0,106.0
75.86,339.0,106.0
75.9,341.0,106.0
75.94,347.0,106.0
75.981,363.0,106.0
76.021,378.0,107.0
76.06,394.0,109.0
76.1,411.0,113.0
76.139,419.0,120.0
76.18,422.0,128.0
76.219,422.0,136.0
76.258,422.0,140.0
76.299,423.0,142.0
76.342,423.0,141.0
76.379,423.0,141.0
76.42,423.0,141.0
76.462,423.0,141.0
76.5,423.0,141.0
76.539,423.0,142.0
76.58,423.0,142.0
76.62,424.0,148.0
76.66,423.0,168.0
76.7,417.0,195.0
76.74,415.0,207.0
76.78,412.0,220.0
76.818,409.0,237.0
76.861,409.0,253.0
76.901,408.0,270.0
76.943,407.0,287.0
76.98,407.0,299.0
77.02,407.0,308.0
77.06,406.0,314.0
77.101,407.0,317.0
77.142,411.0,326.0
77.18,413.0,340.0
77.221,414.0,354.0
77.261,414.0,363.0
77.302,414.0,362.0
77.343,415.0,362.0
77.382,415.0,362.0
77.422,416.0,361.0
77.462,416.0,360.0
77.501,416.0,360.0
77.542,416.0,360.0
77.581,416.0,360.0
77.622,416.0,360.0
77.661,416.0,360.0
77.702,416.0,360.0
77.742,416.0,360.0
77.78,415.0,363.0
77.822,414.0,371.0
77.862,413.0,382.0
77.903,413.0,392.0
77.942,406.0,406.0
77.982,400.0,416.0
78.021,393.0,421.0
78.061,384.0,423.0
78.103,376.0,423.0
78.14,372.0,424.0
78.182,370.0,425.0
78.222,369.0,425.0
78.261,369.0,425.0
78.302,370.0,424.0
78.342,370.0,424.0
78.383,371.0,424.0
78.422,371.0,424.0
78.462,371.0,424.0
78.5,371.0,424.0
78.542,371.0,424.0
78.582,371.0,424.0
78.622,370.0,424.0
78.661,370.0,424.0
78.7,370.0,424.0
78.742,370.0,424.0
78.781,370.0,424.0
78.82,368.0,424.0
78.863,362.0,423.0
78.902,348.0,422.0
78.942,334.0,423.0
78.983,320.0,423.0
79.022,310.0,421.0
79.062,306.0,416.0
79.104,305.0,410.0
79.144,304.0,404.0
79.183,304.0,400.0
79.222,304.0,397.0
79.263,303.0,395.0
79.303,303.0,395.0
79.343,303.0,395.0
79.381,304.0,395.0
79.421,304.0,395.0
79.462,304.0,395.0
79.503,305.0,395.0
79.543,305.0,395.0
79.582,305.0,394.0
79.622,304.0,391.0
79.662,304.0,382.0
79.703,303.0,369.0
79.742,302.0,359.0
79.783,304.0,348.0
79.823,308.0,339.0
79.862,314.0,333.0
79.904,320.0,331.0
79.944,329.0,329.0
79.982,336.0,328.0
80.022,340.0,328.0
80.062,341.0,327.0
80.102,340.0,326.0
80.142,339.0,326.0
80.181,339.0,326.0
80.223,339.0,326.0
80.26,339.0,326.0
80.305,339.0,327.0
80.343,339.0,327.0
80.383,339.0,327.0
80.423,340.0,327.0
80.463,343.0,326.0
80.504,350.0,325.0
80.543,362.0,325.0
80.583,374.0,324.0
80.623,386.0,324.0
80.662,394.0,325.0
80.704,405.0,328.0
80.742,418.0,344.0
80.783,418.0,355.0
80.822,418.0,362.0
80.862,418.0,361.0
80.901,419.0,360.0
80.942,418.0,360.0
80.982,418.0,360.0
81.021,418.0,360.0
81.061,417.0,360.0
81.101,417.0,360.0
81.141,417.0,360.0
81.181,417.0,360.0
81.218,418.0,359.0
81.261,418.0,359.0
81.302,417.0,360.0
81.342,417.0,363.0
81.381,415.0,373.0
81.423,414.0,385.0
81.462,412.0,396.0
81.501,404.0,411.0
81.541,396.0,419.0
81.584,389.0,423.0
81.624,380.0,423.0
81.663,373.0,422.0
81.704,369.0,423.0
81.746,368.0,423.0
81.782,368.0,424.0
81.823,368.0,424.0
81.863,368.0,424.0
81.903,368.0,424.0
81.943,368.0,424.0
81.981,367.0,424.0
82.021,364.0,426.0
82.064,356.0,431.0
82.101,348.0,439.0
82.143,339.0,447.0
82.183,330.0,458.0
82.225,320.0,469.0
82.261,314.0,478.0
82.303,308.0,483.0
82.343,303.0,485.0
82.383,298.0,485.0
82.421,294.0,485.0
82.464,289.0,484.0
82.503,282.0,484.0
82.543,270.0,482.0
82.581,256.0,479.0
82.624,244.0,478.0
82.664,233.0,476.0
82.704,218.0,472.0
82.746,202.0,468.0
82.782,190.0,462.0
82.822,176.0,453.0
82.864,163.0,448.0
82.904,155.0,444.0
82.943,145.0,436.0
82.984,138.0,430.0
83.022,132.0,428.0
83.064,126.0,426.0
83.104,121.0,423.0
83.144,111.0,414.0
83.186,100.0,396.0
83.225,99.0,389.0
83.265,99.0,390.0
83.305,99.0,389.0
83.345,100.0,389.0
83.385,100.0,390.0
83.423,100.0,389.0
83.462,100.0,387.0
83.505,100.0,387.0
83.545,99.0,388.0
83.585,99.0,388.0
83.625,99.0,388.0
83.666,99.0,387.0
83.705,99.0,387.0
83.745,100.0,383.0
83.785,100.0,375.0
83.823,98.0,361.0
83.862,97.0,348.0
83.904,101.0,335.0
83.942,111.0,328.0
83.984,117.0,326.0
84.025,123.0,327.0
84.062,128.0,328.0
84.104,131.0,328.0
84.146,132.0,327.0
84.185,133.0,327.0
84.225,133.0,327.0
84.265,133.0,327.0
84.305,133.0,327.0
84.343,133.0,327.0
84.384,133.0,327.0
84.425,133.0,327.0
84.466,134.0,327.0
84.506,139.0,324.0
84.545,144.0,320.0
84.584,149.0,312.0
84.626,156.0,301.0
84.665,164.0,292.0
84.705,174.0,284.0
84.746,184.0,276.0
84.785,192.0,269.0
84.826,201.0,261.0
84.866,209.0,251.0
84.905,217.0,240.0
84.945,223.0,228.0
84.986,231.0,217.0
85.026,238.0,208.0
85.066,245.0,199.0
85.106,253.0,190.0
85.147,261.0,181.0
85.186,272.0,173.0
85.227,279.0,165.0
85.267,287.0,157.0
85.307,296.0,148.0
85.346,301.0,140.0
85.385,304.0,131.0
85.426,310.0,121.0
85.465,317.0,113.0
85.505,325.0,110.0
85.545,332.0,108.0
85.586,337.0,108.0
85.627,340.0,107.0
85.667,339.0,106.0
85.707,339.0,105.0
85.747,339.0,105.0
85.787,339.0,106.0
85.825,339.0,106.0
85.866,339.0,106.0
85.905,339.0,106.0
85.946,339.0,106.0
85.986,339.0,106.0
86.026,340.0,106.0
86.067,342.0,106.0
86.106,351.0,106.0
86.146,368.0,105.0
86.186,377.0,105.0
86.226,393.0,108.0
86.266,406.0,113.0
86.306,417.0,122.0
86.346,422.0,130.0
86.387,421.0,138.0
86.426,423.0,142.0
86.466,425.0,143.0
86.505,425.0,143.0
86.55,425.0,143.0
86.586,425.0,143.0
86.626,425.0,143.0
86.667,424.0,143.0
86.706,424.0,143.0
86.746,424.0,143.0
86.786,424.0,143.0
86.826,424.0,143.0
86.866,424.0,144.0
86.907,424.0,147.0
86.946,423.0,160.0
86.987,418.0,187.0
87.028,412.0,202.0
87.068,408.0,213.0
87.104,399.0,223.0
87.147,390.0,230.0
87.187,380.0,231.0
87.226,374.0,232.0
87.267,371.0,232.0
87.307,370.0,231.0
87.347,369.0,230.0
87.386,369.0,230.0
87.425,370.0,230.0
87.467,371.0,230.0
87.508,373.0,231.0
87.547,374.0,231.0
87.584,373.0,230.0
87.625,373.0,230.0
87.667,372.0,230.0
87.707,372.0,230.0
87.746,372.0,230.0
87.787,372.0,230.0
87.826,372.0,230.0
87.867,372.0,230.0
87.908,371.0,230.0
87.946,370.0,230.0
87.988,366.0,229.0
88.028,355.0,227.0
88.067,344.0,227.0
88.107,334.0,227.0
88.145,322.0,221.0
88.187,315.0,216.0
88.228,308.0,209.0
88.27,307.0,201.0
88.307,305.0,194.0
88.348,305.0,189.0
88.388,304.0,187.0
88.429,304.0,186.0
88.471,304.0,185.0
88.509,304.0,185.0
88.549,304.0,186.0
88.587,304.0,186.0
88.627,304.0,186.0
88.667,304.0,186.0
88.707,304.0,186.0
88.745,303.0,185.0
88.787,302.0,179.0
88.829,301.0,169.0
88.869,298.0,157.0
88.909,294.0,144.0
88.952,291.0,135.0
88.988,289.0,131.0
89.025,287.0,129.0
89.067,283.0,123.0
89.107,278.0,116.0
89.147,271.0,108.0
89.185,262.0,100.0
89.228,248.0,93.0
89.267,237.0,88.0
89.308,227.0,83.0
89.35,215.0,81.0
89.387,205.0,80.0
89.43,190.0,78.0
89.468,175.0,76.0
89.507,161.0,75.0
89.547,146.0,75.0
89.589,133.0,77.0
89.626,124.0,80.0
89.668,114.0,86.0
89.707,107.0,91.0
89.748,101.0,96.0
89.788,96.0,103.0
89.827,92.0,112.0
89.868,89.0,117.0
89.909,86.0,123.0
89.951,86.0,129.0
89.988,88.0,134.0
90.029,89.0,138.0
90.068,89.0,140.0
90.108,88.0,141.0
90.15,88.0,142.0
90.188,88.0,143.0
90.228,89.0,144.0
90.269,89.0,144.0
90.306,88.0,145.0
90.348,89.0,145.0
90.388,89.0,145.0
90.427,89.0,145.0
90.466,89.0,145.0
90.508,89.0,147.0
90.548,89.0,155.0
90.588,89.0,169.0
90.627,92.0,184.0
90.668,98.0,200.0
90.707,104.0,211.0
90.751,111.0,217.0
90.789,119.0,221.0
90.828,129.0,223.0
90.87,135.0,225.0
90.909,137.0,228.0
90.95,137.0,228.0
90.989,136.0,227.0
91.028,136.0,227.0
91.068,136.0,227.0
91.108,136.0,227.0
91.149,136.0,227.0
91.189,136.0,226.0
91.23,136.0,226.0
91.269,138.0,227.0
91.31,143.0,227.0
91.35,158.0,228.0
91.389,174.0,227.0
91.429,188.0,224.0
91.469,201.0,218.0
91.509,208.0,211.0
91.551,209.0,204.0
91.59,208.0,196.0
91.63,208.0,190.0
91.668,208.0,186.0
91.709,208.0,184.0
91.749,207.0,183.0
91.788,207.0,182.0
91.831,206.0,182.0
91.872,206.0,183.0
91.91,206.0,183.0
91.95,206.0,183.0
91.989,206.0,183.0
92.03,206.0,182.0
92.069,207.0,181.0
92.11,209.0,174.0
92.15,213.0,164.0
92.189,222.0,152.0
92.23,237.0,140.0
92.27,252.0,127.0
92.31,267.0,117.0
92.351,284.0,109.0
92.391,299.0,104.0
92.429,311.0,102.0
92.468,323.0,102.0
92.51,334.0,102.0
92.551,341.0,102.0
92.587,345.0,102.0
92.63,345.0,103.0
92.669,345.0,103.0
92.709,344.0,103.0
92.751,344.0,103.0
92.791,344.0,103.0
92.831,344.0,103.0
92.87,344.0,103.0
92.91,344.0,103.0
92.95,344.0,103.0
92.989,344.0,103.0
93.03,346.0,103.0
93.071,351.0,104.0
93.108,365.0,105.0
93.152,380.0,106.0
93.19,397.0,109.0
93.229,407.0,113.0
93.271,415.0,119.0
93.308,421.0,128.0
93.348,421.0,135.0
93.389,422.0,139.0
93.432,423.0,140.0
93.47,423.0,140.0
93.508,423.0,140.0
93.549,423.0,140.0
93.59,423.0,140.0
93.63,423.0,141.0
93.67,423.0,141.0
93.709,423.0,141.0
93.751,423.0,141.0
93.789,423.0,141.0
93.831,423.0,142.0
93.869,423.0,145.0
93.91,423.0,165.0
93.95,417.0,195.0
93.99,415.0,206.0
94.03,410.0,220.0
